domain,reachable,has_form,has_captcha,notes
dukeschowderhouse.com,true,false,false,no-contact-link
fairwave.com,true,true,false,checked-contact-page
dufflet.com,true,true,false,form-on-landing
dulcinea.com,true,true,false,checked-contact-page
fatheads.com,true,false,false,checked-contact-page
dutchbros.com,true,false,false,checked-contact-page
farrellispizza.com,true,false,false,no-contact-link
minusforty.com,true,true,false,form-on-landing
duenorth.com,true,true,false,form-on-landing
farmtopeople.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://farmtopeople.com/'
erewhon.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://ship.erewhon.com/'
cobornsinc.com,true,true,false,form-on-landing
famoso.ca,true,true,false,form-on-landing
estiatoriomilos.com,true,true,false,form-on-landing
equator.ca,false,false,false,ERR_TIMED_OUT (-7) loading 'https://equator.ca/'
equalsbrewing.com,true,true,false,checked-contact-page
fatburgercanada.com,true,false,false,checked-contact-page
mahermark.com,true,true,true,form-on-landing
epicsales.com,true,true,true,form-on-landing
carolinaihop.com,true,true,false,checked-contact-page
elrestaurants.com,true,true,false,checked-contact-page
equalexchange.coop,true,true,false,form-on-landing
epicurean-group.com,true,true,false,form-on-landing
premiersalessolutions.com,true,true,true,form-on-landing
elmoro.mx,true,false,false,no-contact-link
equatorcoffees.com,true,true,false,form-on-landing
fatburger.com,true,true,false,checked-contact-page
emmysquaredpizza.com,true,true,true,form-on-landing
elior-collegiatedining.com,true,true,false,form-on-landing
elpolloloco.com,true,false,false,checked-contact-page
emmerhospitality.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://emmerhospitality.com/'
fatbrands.com,true,true,true,checked-contact-page
elevation-foods.com,true,true,false,form-on-landing
elpolloloco.com.mx,true,true,false,form-on-landing
eltorotexmex.com,true,false,false,no-contact-link
einsteinbros.com,true,false,false,no-contact-link
empirefoods.com,true,true,false,form-on-landing
elegantaffairscaterers.com,true,true,false,form-on-landing
elite-brands.com,true,true,true,form-on-landing
eiltd.com,false,false,false,ERR_CONNECTION_TIMED_OUT (-118) loading 'https://eiltd.com/'
emiindustries.com,true,true,false,form-on-landing
gyges.org,false,false,false,ERR_SSL_PROTOCOL_ERROR (-107) loading 'https://gyges.org/'
elysianbrewing.com,true,true,false,form-on-landing
eggsquis.com,true,true,false,form-on-landing
eatatjacks.com,true,true,false,form-on-landing
eatandys.com,true,false,false,checked-contact-page
eatbanza.com,true,true,false,form-on-landing
elephantsdeli.com,true,true,false,form-on-landing
eastlandfood.com,true,false,false,checked-contact-page
betterbuzzcoffee.com,true,true,false,form-on-landing
easyice.com,true,false,false,checked-contact-page
earpdistribution.com,true,true,false,form-on-landing
earthfreshfoods.com,true,true,true,checked-contact-page
eataly.com,true,false,false,checked-contact-page
earls.ca,true,true,true,form-on-landing
eggspectation.com,true,false,false,checked-contact-page
earthbar.com,true,true,false,form-on-landing
yorkcas.org,true,true,true,form-on-landing
EarthFare.com,true,true,false,form-on-landing
eggharborcafe.com,true,false,true,checked-contact-page
edenfoods.com,true,false,false,no-contact-link
eddiev.com,true,false,false,no-contact-link
eggsmart.com,true,true,false,form-on-landing
eatzis.com,true,false,false,no-contact-link
earnesticecream.com,true,true,false,form-on-landing
eegees.com,true,false,false,checked-contact-page
edojapan.com,true,false,false,no-contact-link
eatrp.com,true,true,false,form-on-landing
eatoeb.com,true,true,false,form-on-landing
eatpuesto.com,true,true,true,form-on-landing
edleysbbq.com,true,true,true,checked-contact-page
eddiemerlots.com,true,true,true,form-on-landing
eatnpark.com,true,true,false,form-on-landing
eatPDQ.com,true,false,false,checked-contact-page
eatnaya.com,true,true,true,form-on-landing
eatnakedfarmer.com,false,false,false, (-101) loading 'https://www.eatnakedfarmer.com/'
eatfreshkitchen.com,true,true,false,form-on-landing
dolarshop.com,true,false,false,no-contact-link
dohertyinc.com,true,false,false,no-contact-link
eathawkers.com,true,true,false,form-on-landing
eatgarbanzo.com,true,false,false,checked-contact-page
eatfitlifefoods.com,false,false,false,ERR_FAILED (-2) loading 'https://eatfitlifefoods.com'
doerlefoods.com,false,false,false,ERR_CONNECTION_TIMED_OUT (-118) loading 'https://doerlefoods.com/'
doghaus.com,true,true,false,form-on-landing
docpopcorn.com,true,true,false,form-on-landing
earlofsandwichusa.com,true,true,false,form-on-landing
dnb.com,true,true,false,form-on-landing
earlenterprise.com,true,false,false,checked-contact-page
eatmush.com,true,true,false,form-on-landing
docbsrestaurant.com,true,true,false,checked-contact-page
docbsfreshkitchen.com,true,true,false,checked-contact-page
dynamotexas.com,true,false,false,no-contact-link
dymabrands.com,true,true,false,form-on-landing
drinkpoppi.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://drinkpoppi.com/'
drinkolipop.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://drinkolipop.com/'
dynehg.com,true,true,true,checked-contact-page
drinknixie.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://drinknixie.com/'
drinkmilos.com,true,true,true,checked-contact-page
eatalfalfa.com,true,true,false,form-on-landing
drinkopenwater.com,true,true,false,form-on-landing
eaberg.com,true,false,false,checked-contact-page
duckdonuts.com,true,false,false,checked-contact-page
drmarbys.com,true,false,false,checked-contact-page
dslinc.com,true,true,false,form-on-landing
driscolls.com,false,false,false,ERR_ABORTED (-3) loading 'https://www.driscolls.com/'
dtf.com,true,true,false,form-on-landing
dintaifungusa.com,true,true,false,form-on-landing
farmersrice.com,true,true,false,checked-contact-page
drinkspindrift.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://drinkspindrift.com/'
drinkwaterloo.com,true,true,false,form-on-landing
eaglerocks.com,true,true,false,form-on-landing
drinkrecover.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://drinkrecover.com/'
drinktractor.com,true,false,true,checked-contact-page
drinkcaliwater.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://drinkcaliwater.com/'
driscollfoods.com,true,true,false,checked-contact-page
drinkbrez.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://drinkbrez.com/'
drinkbodyarmor.com,false,false,false,ERR_CONNECTION_TIMED_OUT (-118) loading 'https://drinkbodyarmor.com/'
drinkarizona.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://drinkarizona.com/'
drinkaccelerator.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://drinkaccelerator.com/'
drinksanzo.com,true,true,false,form-on-landing
